487100,Mr.,Augustus,E,Maldonado,M,augustus.maldonado@yahoo.com,Pierre Maldonado,Michele Maldonado,8/1/2016,0.99,139481,Napoleon,MI
974444,Prof.,Luther,F,Mcneil,M,luther.mcneil@aol.com,Brett Mcneil,Edith Mcneil,4/2/2014,3.32,46241,Winthrop Harbor,IL
829416,Mr.,Jimmy,C,Molina,M,jimmy.molina@gmail.com,Morgan Molina,Lawanda Molina,10/11/2005,11.8,138022,Biloxi,MS
146825,Hon.,Morton,Q,Franklin,M,morton.franklin@cox.net,Lamar Franklin,Jenna Franklin,2/14/2008,9.46,136498,Kenton,DE
603179,Mr.,Andrew,V,Price,M,andrew.price@yahoo.co.uk,Darius Price,Patsy Price,5/31/2009,8.16,189614,Ohio City,OH
175035,Ms.,Ava,L,Romero,F,ava.romero@aol.com,Simon Romero,Annabelle Romero,9/14/2004,12.88,154633,Fort Payne,AL
358935,Ms.,Anastasia,Y,Bowen,F,anastasia.bowen@gmail.com,Jessie Bowen,Catherine Bowen,4/1/2017,0.32,196480,Garrett Park,MD
608832,Mrs.,Sabrina,O,Fowler,F,sabrina.fowler@outlook.com,Leon Fowler,Etta Fowler,7/17/2006,11.04,130226,Duncan,MS
509911,Ms.,Kirsten,Y,Lee,F,kirsten.lee@hotmail.com,Carol Lee,Cleo Lee,12/19/2014,2.61,61126,Saint Louis,MO
354363,Ms.,Tabatha,W,Arnold,F,tabatha.arnold@gmail.com,Elliott Arnold,Dana Arnold,12/1/2004,12.66,62009,Bagdad,FL
344607,Mr.,Gregg,T,Mann,M,gregg.mann@verizon.net,Dylan Mann,Penelope Mann,7/9/1998,19.07,188608,Dartmouth,MA
191963,Ms.,Deanne,H,Mccarty,F,deanne.mccarty@charter.net,Jame Mccarty,Lauren Mccarty,7/3/2012,5.07,91068,Clarinda,IA
695631,Mrs.,Juanita,O,Zimmerman,F,juanita.zimmerman@hotmail.com,Bryce Zimmerman,Aurelia Zimmerman,11/18/2010,6.7,86919,Seward,AK
547420,Mr.,Doug,V,Small,M,doug.small@hotmail.com,Ross Small,Kristen Small,11/19/2014,2.69,139670,Doe Hill,VA
403674,Dr.,Billy,R,Mcdowell,M,billy.mcdowell@gmail.com,Morgan Mcdowell,Jennie Mcdowell,4/6/2014,3.31,170510,Rhodelia,KY
988937,Dr.,Boyd,L,Valencia,M,boyd.valencia@gmail.com,Matt Valencia,Nettie Valencia,11/16/2016,0.7,180715,Mount Hamilton,CA
937737,Mr.,Roberto,T,Caldwell,M,roberto.caldwell@gmail.com,Stuart Caldwell,Maude Caldwell,3/11/2017,0.38,71924,Peoria,IL
144235,Mr.,Kris,U,Conner,M,kris.conner@gmail.com,Kenton Conner,Dana Conner,9/20/1998,18.87,102819,Ballouville,CT
866051,Ms.,Leann,R,Ortiz,F,leann.ortiz@gmail.com,Drew Ortiz,Virginia Ortiz,4/8/2011,6.31,86569,Neelyton,PA
287787,Mr.,Joaquin,B,Bentley,M,joaquin.bentley@gmail.com,Lance Bentley,Adrienne Bentley,7/28/2012,5.0,96012,Barren Springs,VA
316579,Mrs.,Leanne,Z,Potter,F,leanne.potter@exxonmobil.com,Alfonso Potter,Vicki Potter,10/16/2015,1.78,95604,Cordova,AK
625981,Mr.,Jay,R,Sanders,M,jay.sanders@gmail.com,Chang Sanders,Gloria Sanders,12/29/1987,29.6,123069,Oxford,MA
232661,Ms.,Luz,G,Brown,F,luz.brown@msn.com,Mac Brown,Shawn Brown,5/18/1987,30.22,111953,Charleston,SC
863522,Mr.,Dudley,W,Preston,M,dudley.preston@gmail.com,Conrad Preston,Brandy Preston,3/24/2014,3.35,121461,Keokee,VA
118236,Mr.,Monroe,D,Beach,M,monroe.beach@bp.com,Vito Beach,Adrienne Beach,8/26/2015,1.92,74452,Norwood,LA
412201,Ms.,Dina,Q,Jones,F,dina.jones@aol.com,Guillermo Jones,Kenya Jones,7/26/2013,4.01,60935,Monticello,MN
855988,Hon.,Christian,G,Morrison,M,christian.morrison@yahoo.co.in,Heath Morrison,Nicole Morrison,11/12/2011,5.71,75109,Sand Lake,NY
158689,Ms.,Lucile,L,Fleming,F,lucile.fleming@hotmail.co.uk,Jefferson Fleming,Charlene Fleming,12/9/2006,10.64,141720,Cabot,VT
737292,Mr.,Luciano,H,Ray,M,luciano.ray@btinternet.com,Joesph Ray,Noreen Ray,2/22/2014,3.43,164496,Little Rock,AR
596917,Mr.,Ahmad,B,Poole,M,ahmad.poole@gmail.com,Brenton Poole,Ramona Poole,6/1/2016,1.16,178345,North Judson,IN
620634,Ms.,Janna,Y,Hopkins,F,janna.hopkins@aol.com,Errol Hopkins,Robert Hopkins,12/21/2011,5.61,40265,Madison,NY
130591,Prof.,Kendrick,V,Miles,M,kendrick.miles@ibm.com,Refugio Miles,Amelia Miles,1/25/1991,26.52,134103,Nashua,NH
579618,Hon.,Demetrius,Z,Ruiz,M,demetrius.ruiz@gmail.com,Stuart Ruiz,Kristy Ruiz,5/20/2015,2.19,83790,Chantilly,VA
240295,Mr.,Ken,P,Winters,M,ken.winters@rediffmail.com,Felix Winters,Anne Winters,3/31/2016,1.33,131126,Jefferson City,MO
846100,Mr.,Earl,O,Gilbert,M,earl.gilbert@bp.com,Bart Gilbert,Thelma Gilbert,8/26/2013,3.92,129931,Niagara Falls,NY
431841,Ms.,Taylor,K,Barlow,F,taylor.barlow@aol.com,Rene Barlow,Melody Barlow,4/18/1987,30.3,61082,Sentinel,OK
520702,Ms.,Clarissa,Z,Lawson,F,clarissa.lawson@hotmail.com,Erin Lawson,Lolita Lawson,11/11/2015,1.71,74924,Melbourne,IA
771425,Mr.,Lewis,T,Fuller,M,lewis.fuller@comcast.net,Louis Fuller,Kris Fuller,12/20/2006,10.61,81514,Hope,KY
189557,Mrs.,Claudine,Y,Black,F,claudine.black@gmail.com,Chad Black,Leticia Black,9/9/2015,1.88,67398,Farrandsville,PA
702034,Mrs.,Mitzi,Y,Lynch,F,mitzi.lynch@aol.com,Shane Lynch,Rena Lynch,3/17/2005,12.37,122784,Jamesville,NY
586207,Dr.,Michel,T,Finch,M,michel.finch@gmail.com,Elliot Finch,Ana Finch,3/20/2012,5.36,147516,Mascotte,FL
835545,Ms.,Janie,P,Velasquez,F,janie.velasquez@gmail.com,Chester Velasquez,Luisa Velasquez,5/14/1983,34.23,90653,Venango,PA
326407,Mrs.,Sophie,F,Bass,F,sophie.bass@hotmail.com,Gabriel Bass,Tania Bass,10/13/2011,5.79,199238,Mears,MI
414967,Mrs.,Bette,Y,Kane,F,bette.kane@gmail.com,Alton Kane,Kirsten Kane,6/13/2004,13.13,89490,Mc Elhattan,PA
410300,Mrs.,Dena,Q,Blake,F,dena.blake@hotmail.com,Eldon Blake,Naomi Blake,2/24/2011,6.43,160716,Otter,MT
252371,Mr.,Dante,Q,Farmer,M,dante.farmer@aol.com,Chris Farmer,Emily Farmer,8/18/2010,6.95,191093,Hannah,ND
297502,Ms.,Angelina,D,Lynn,F,angelina.lynn@rediffmail.com,Kory Lynn,Latasha Lynn,3/8/2007,10.4,157805,Hazard,NE
725857,Ms.,Shannon,D,Snow,F,shannon.snow@yahoo.com,Darius Snow,Effie Snow,7/30/2014,3.0,114142,Durham,NC
805103,Mr.,Ron,C,Glenn,M,ron.glenn@gmail.com,Maurice Glenn,Aida Glenn,9/14/2014,2.87,105706,Galion,OH
641096,Mrs.,Kerry,C,Pitts,F,kerry.pitts@aol.com,Irving Pitts,Martina Pitts,4/4/2017,0.32,179286,Oklahoma City,OK
856369,Mr.,Dominick,M,Robbins,M,dominick.robbins@hotmail.com,Santos Robbins,Leigh Robbins,10/21/2001,15.78,123733,Spring Green,WI
318571,Prof.,Emory,N,Spence,M,emory.spence@yahoo.com,Rocky Spence,Iva Spence,10/18/2004,12.78,144834,Milford,NH
219020,Drs.,Lana,G,Spence,F,lana.spence@aol.com,Erik Spence,Queen Spence,6/21/2009,8.11,108199,Beaufort,SC
934285,Mr.,Jeremy,G,English,M,jeremy.english@gmail.com,James English,Josie English,10/20/1996,20.78,88094,Big Spring,TX
149763,Dr.,Dudley,N,Melton,M,dudley.melton@aol.com,Ross Melton,Corrine Melton,5/17/2013,4.2,48438,Essex Fells,NJ
363951,Drs.,Frances,D,Stafford,F,frances.stafford@ntlworld.com,Nolan Stafford,Trina Stafford,7/25/1987,30.03,177320,Merritt,NC
306185,Mr.,Percy,N,Hunt,M,percy.hunt@btinternet.com,Karl Hunt,Lacey Hunt,11/7/2004,12.73,150940,Hasse,TX
225090,Mr.,Alfredo,H,Vasquez,M,alfredo.vasquez@bp.com,Martin Vasquez,Allyson Vasquez,10/4/2005,11.82,59287,Clover,SC
287114,Ms.,Joanna,A,Perkins,F,joanna.perkins@aol.com,Shannon Perkins,Juliana Perkins,9/9/1992,24.9,196619,Audubon,IA
811489,Hon.,Susanna,R,Huff,F,susanna.huff@hotmail.com,Ellis Huff,Penelope Huff,5/4/2011,6.24,67505,Springdale,PA
162573,Hon.,Ola,T,Thompson,F,ola.thompson@yahoo.com,Nolan Thompson,Fannie Thompson,8/19/2003,13.95,156203,Dayton,WY
836699,Mrs.,Louella,F,Wolfe,F,louella.wolfe@charter.net,Kris Wolfe,Carrie Wolfe,5/21/2001,16.2,96037,Phoenix,AZ
798859,Drs.,Deirdre,N,Travis,F,deirdre.travis@hotmail.com,Kennith Travis,Iva Travis,7/15/1998,19.05,128752,Indianapolis,IN
458765,Ms.,Kristina,W,Ware,F,kristina.ware@gmail.com,Hubert Ware,Cara Ware,10/18/2006,10.78,183956,Moorpark,CA
562109,Mr.,Stacy,O,Dixon,M,stacy.dixon@aol.com,Royal Dixon,Mindy Dixon,11/30/1995,21.67,108295,Peoria,IL
947334,Mr.,Frankie,Y,Clark,M,frankie.clark@apple.com,Brandon Clark,Martha Clark,11/20/2010,6.69,175424,Red Oak,IA
316995,Mrs.,Pauline,J,Gilbert,F,pauline.gilbert@yahoo.com,James Gilbert,Elisabeth Gilbert,7/22/2017,0.02,123599,Niotaze,KS
798671,Mr.,Adolph,L,Skinner,M,adolph.skinner@gmail.com,Glenn Skinner,Shawn Skinner,5/26/2008,9.18,180393,Durham,NC
415004,Ms.,Rosa,P,Camacho,F,rosa.camacho@gmail.com,Victor Camacho,Justine Camacho,5/25/2016,1.18,56054,Appleton,WI
770810,Mr.,Craig,W,Marquez,M,craig.marquez@gmail.com,Alvin Marquez,Jerry Marquez,12/18/2004,12.62,80934,Sand Creek,MI
255640,Mr.,Stanley,T,Lowe,M,stanley.lowe@gmail.com,Rex Lowe,Isabella Lowe,11/14/2008,8.71,80699,Jolo,WV
311079,Dr.,Morgan,C,Farrell,M,morgan.farrell@gmail.com,Calvin Farrell,Corina Farrell,11/23/2011,5.68,48192,Hartline,WA
559421,Ms.,Reba,O,Potts,F,reba.potts@microsoft.com,Colby Potts,Beatriz Potts,7/7/2011,6.06,155351,Columbia,SC
959306,Ms.,Shana,O,Gould,F,shana.gould@gmail.com,Dwight Gould,Patsy Gould,8/17/2000,16.96,74961,Edward,NC
713805,Mr.,Adam,I,Bartlett,M,adam.bartlett@aol.com,Landon Bartlett,Darla Bartlett,6/20/2005,12.11,62876,Ohatchee,AL
532285,Ms.,Leann,W,Melendez,F,leann.melendez@gmail.com,Diego Melendez,Marsha Melendez,12/17/2007,9.62,88889,Woodbridge,VA
664249,Mr.,Floyd,B,Mills,M,floyd.mills@gmail.com,Kristopher Mills,Colleen Mills,2/2/2006,11.49,111583,Farwell,NE
339483,Mr.,Scott,Q,Carrillo,M,scott.carrillo@sbcglobal.net,Son Carrillo,Lorraine Carrillo,8/6/1991,25.99,171304,Rockford,IA
155956,Mr.,Sterling,K,Hooper,M,sterling.hooper@hotmail.com,Lynn Hooper,Beatrice Hooper,8/18/2003,13.95,78732,Saint Anne,IL
791119,Mr.,Damon,T,Hunt,M,damon.hunt@gmail.com,Calvin Hunt,Beverley Hunt,11/5/2010,6.73,126670,Onego,WV
798553,Prof.,Mauricio,A,Potts,M,mauricio.potts@yahoo.com,Elbert Potts,Sondra Potts,4/15/2015,2.29,102183,Lawrence,MA
981925,Ms.,Ebony,B,Eaton,F,ebony.eaton@gmail.com,Jesus Eaton,Francine Eaton,10/26/1999,17.77,87666,Otego,NY
648118,Drs.,Bobbie,M,Joyner,F,bobbie.joyner@gmail.com,Jim Joyner,Guadalupe Joyner,4/19/2016,1.27,65153,Park Valley,UT
278391,Ms.,Jami,N,Velasquez,F,jami.velasquez@hotmail.com,Saul Velasquez,Patricia Velasquez,8/19/2016,0.94,40883,Max,MN
556573,Ms.,Aisha,Z,Gentry,F,aisha.gentry@aol.com,Louis Gentry,Cheryl Gentry,7/10/1991,26.07,139115,Montezuma,NY
159472,Hon.,Moses,P,Reid,M,moses.reid@apple.com,Clifton Reid,Ester Reid,8/14/1999,17.97,198160,Orlando,FL
871770,Ms.,Monique,S,Deleon,F,monique.deleon@hotmail.com,Sylvester Deleon,Tania Deleon,5/17/2015,2.2,69805,Cardington,OH
338556,Mr.,Domingo,S,Gibbs,M,domingo.gibbs@hotmail.com,Williams Gibbs,Silvia Gibbs,10/27/2013,3.75,178530,Littlefield,AZ
182719,Ms.,Tammy,D,Vincent,F,tammy.vincent@aol.com,Marshall Vincent,Chelsea Vincent,11/19/2007,9.7,111372,Dongola,IL
305556,Mr.,Federico,J,Wilson,M,federico.wilson@yahoo.com,Mathew Wilson,Keisha Wilson,4/13/2000,17.3,125802,Hart,TX
915507,Mr.,Kory,X,Roth,M,kory.roth@bp.com,Issac Roth,Connie Roth,11/24/2010,6.68,153636,Buies Creek,NC
761381,Ms.,Nichole,Z,Lloyd,F,nichole.lloyd@shell.com,Albert Lloyd,Marquita Lloyd,12/15/2016,0.62,46766,Wichita,KS
141022,Mr.,Rodger,D,Chavez,M,rodger.chavez@outlook.com,Rich Chavez,Jody Chavez,3/3/2005,12.41,187480,Sacramento,CA
528086,Mr.,Bruce,Z,Carney,M,bruce.carney@hotmail.com,Wilbur Carney,Constance Carney,5/7/2013,4.23,95018,Detroit,MI
177821,Mr.,Derick,N,Ferrell,M,derick.ferrell@yahoo.co.in,Sonny Ferrell,Helena Ferrell,4/5/2008,9.32,173372,Mc Veytown,PA
740281,Ms.,Lorna,W,Henson,F,lorna.henson@outlook.com,Elias Henson,Araceli Henson,10/23/2011,5.77,85410,Scranton,PA
906797,Mr.,Rico,K,Mayo,M,rico.mayo@gmail.com,Devin Mayo,Lawanda Mayo,11/17/2016,0.69,137995,Mineral City,OH
790008,Ms.,Luann,R,Crane,F,luann.crane@gmail.com,Merrill Crane,Sybil Crane,7/15/2010,7.04,84136,Phoenix,NY
825433,Mrs.,Tara,H,Goodwin,F,tara.goodwin@shaw.ca,Armando Goodwin,Dona Goodwin,11/24/2007,9.68,84023,Glenmoore,PA
941759,Prof.,Shaun,J,Evans,M,shaun.evans@gmail.com,Alfredo Evans,Florine Evans,6/13/1990,27.14,119430,Kansas City,MO
313864,Mrs.,Debbie,S,Velez,F,debbie.velez@aol.com,Wesley Velez,Vicki Velez,9/29/1996,20.84,138006,Littleton,CO
978745,Mrs.,May,R,Hodge,F,may.hodge@hotmail.com,Willard Hodge,Christine Hodge,1/31/2015,2.49,137894,Leslie,MO
807182,Mrs.,Adeline,R,Evans,F,adeline.evans@cox.net,Valentin Evans,Twila Evans,4/7/2016,1.31,121383,Niota,IL
463743,Mr.,Guy,C,Gilbert,M,guy.gilbert@gmail.com,Trey Gilbert,Tamara Gilbert,7/17/1988,29.05,91453,Castle Rock,CO
901775,Ms.,Opal,X,Hansen,F,opal.hansen@hotmail.com,Edmond Hansen,Madeline Hansen,5/4/2017,0.23,169631,South Ryegate,VT
197867,Mrs.,Robbie,C,Oconnor,F,robbie.oconnor@bellsouth.net,Ronny Oconnor,Cherie Oconnor,5/30/2014,3.16,79934,Pascagoula,MS
423470,Mrs.,Ella,W,Craft,F,ella.craft@aol.com,Rod Craft,Alyssa Craft,4/7/2017,0.31,64521,Norvelt,PA
238361,Prof.,Derrick,T,Vaughn,M,derrick.vaughn@ibm.com,Milo Vaughn,Elizabeth Vaughn,5/6/1990,27.25,194264,Ossian,IA
596366,Mrs.,Maura,W,Cherry,F,maura.cherry@earthlink.net,Sang Cherry,Mollie Cherry,4/5/1996,21.33,104520,Fairfield,NC
725424,Dr.,Roderick,R,Vinson,M,roderick.vinson@hotmail.com,Bryant Vinson,Elise Vinson,8/28/2016,0.92,65304,Encampment,WY
229037,Ms.,Gwen,T,Gilliam,F,gwen.gilliam@aol.com,Sammie Gilliam,Maryann Gilliam,5/8/2016,1.22,138294,Marathon,OH
434723,Mrs.,Melanie,L,Zimmerman,F,melanie.zimmerman@aol.com,Jamel Zimmerman,Candice Zimmerman,1/12/1999,18.55,83300,La Puente,CA
501422,Mr.,Micah,Y,Merritt,M,micah.merritt@rediffmail.com,Matt Merritt,Suzanne Merritt,11/27/2006,10.67,146356,Lyoth,CA
638943,Mr.,Buford,D,Hobbs,M,buford.hobbs@msn.com,Julio Hobbs,Kari Hobbs,3/15/2000,17.38,52960,Success,AR
935745,Mr.,Kyle,N,Farmer,M,kyle.farmer@gmail.com,Hershel Farmer,Maureen Farmer,8/30/2015,1.91,195833,Tebbetts,MO
750581,Ms.,Jocelyn,U,Rojas,F,jocelyn.rojas@earthlink.net,Marty Rojas,Leanne Rojas,10/17/2009,7.78,49158,Merritt Island,FL
468128,Mr.,Larry,G,Gray,M,larry.gray@outlook.com,Gregorio Gray,Gwen Gray,7/31/2015,1.99,193352,San Augustine,TX
884877,Mr.,Wilbur,P,Bates,M,wilbur.bates@verizon.net,Bennie Bates,Tammie Bates,4/12/2012,5.3,118264,West Copake,NY
870904,Ms.,Maxine,F,Moran,F,maxine.moran@gmail.com,Sergio Moran,Bridgette Moran,3/25/2009,8.35,61056,Hogansburg,NY
926224,Ms.,Kathleen,T,Middleton,F,kathleen.middleton@yahoo.com,Freddie Middleton,Trina Middleton,5/20/2009,8.19,150091,Somerset,KY
220061,Prof.,Norbert,P,Joyner,M,norbert.joyner@gmail.com,Francis Joyner,Louise Joyner,11/24/2008,8.68,40749,Schuyler,NE
125823,Mr.,Chadwick,G,Walton,M,chadwick.walton@earthlink.net,Lenard Walton,Phyllis Walton,9/14/2008,8.87,165482,Lattimer Mines,PA
768943,Mrs.,Connie,O,Shaffer,F,connie.shaffer@walmart.com,Eddie Shaffer,Henrietta Shaffer,10/15/1999,17.8,71160,Casselberry,FL
591698,Ms.,Bobbie,C,Singleton,F,bobbie.singleton@yahoo.com,Andrea Singleton,Marylou Singleton,1/1/2011,6.58,184505,Jamaica,NY
700418,Drs.,Lesley,K,Rollins,F,lesley.rollins@aol.com,Donald Rollins,Carmella Rollins,2/11/2017,0.46,103327,Nuevo,CA
476635,Ms.,Victoria,H,Howe,F,victoria.howe@gmail.com,Vaughn Howe,Kenya Howe,9/1/1995,21.92,160288,Toledo,OH
785299,Mr.,Marc,F,Nixon,M,marc.nixon@gmail.com,Vaughn Nixon,Holly Nixon,12/28/2005,11.59,59123,East Hickory,PA
225139,Prof.,Elias,A,Pena,M,elias.pena@hotmail.com,Jeffery Pena,Sheree Pena,4/8/2017,0.3,183466,Mayking,KY
308125,Mrs.,Flossie,C,Mcpherson,F,flossie.mcpherson@gmail.com,Calvin Mcpherson,Corine Mcpherson,3/18/1996,21.38,97890,Nezperce,ID
129426,Drs.,Lana,E,Hayes,F,lana.hayes@hotmail.com,Shaun Hayes,Penelope Hayes,10/15/2013,3.79,82263,Shawnee Mission,KS
399192,Mr.,Nick,C,Wilcox,M,nick.wilcox@bellsouth.net,Morton Wilcox,Claire Wilcox,9/10/2012,4.88,136207,Glen Ellyn,IL
555551,Ms.,Nona,W,Buck,F,nona.buck@outlook.com,Johnny Buck,Adeline Buck,11/8/2010,6.72,143194,Odessa,TX
245059,Mr.,Abdul,K,Barnett,M,abdul.barnett@hotmail.com,Jame Barnett,Angelina Barnett,9/26/2011,5.84,165777,Alexandria,VA
423008,Drs.,Inez,C,Kane,F,inez.kane@ntlworld.com,John Kane,Lea Kane,9/11/2009,7.88,77392,Sierra Madre,CA
316407,Drs.,Raquel,A,Bray,F,raquel.bray@hotmail.co.uk,Cliff Bray,Chelsea Bray,9/10/2015,1.88,74449,Pine Island,NY
410027,Mr.,Sean,F,Noble,M,sean.noble@cox.net,Alberto Noble,Cherry Noble,3/25/2011,6.35,117566,Corona,CA
307715,Dr.,Fred,I,Woodward,M,fred.woodward@hotmail.com,Sam Woodward,Polly Woodward,4/4/2003,14.33,115356,North Palm Springs,CA
690117,Mr.,Sylvester,Q,Salas,M,sylvester.salas@outlook.com,Tanner Salas,Della Salas,2/18/2016,1.44,170570,Sarasota,FL
149844,Mrs.,Berta,P,Irwin,F,berta.irwin@gmail.com,Mathew Irwin,Lindsey Irwin,6/2/2012,5.16,169176,Holbrook,NY
116530,Drs.,Noelle,G,Paul,F,noelle.paul@yahoo.com,Hiram Paul,Aline Paul,11/19/1988,28.71,190616,Crocker,SD
234429,Ms.,Chrystal,D,Swanson,F,chrystal.swanson@aol.com,Cleo Swanson,Marlene Swanson,4/27/2007,10.26,144528,Norristown,PA
437970,Hon.,Reggie,R,Nolan,M,reggie.nolan@gmail.com,Philip Nolan,Lily Nolan,8/5/2013,3.98,178094,Woodward,IA
766745,Hon.,Joanne,K,Melton,F,joanne.melton@verizon.net,Freeman Melton,Elaine Melton,3/30/2006,11.34,61487,Cincinnati,OH
684446,Mr.,Bryon,J,Gardner,M,bryon.gardner@aol.com,Rogelio Gardner,Lillian Gardner,3/4/2008,9.41,169032,Platina,CA
385932,Ms.,Noreen,M,Vincent,F,noreen.vincent@yahoo.com,Jose Vincent,Rochelle Vincent,8/20/2016,0.94,163224,Fisty,KY
862150,Hon.,Mathew,S,Duran,M,mathew.duran@aol.com,Abe Duran,Emily Duran,9/27/2015,1.84,140169,Millville,DE
635915,Ms.,Herminia,I,Morin,F,herminia.morin@yahoo.com,Joel Morin,Alejandra Morin,6/25/1989,28.11,160770,Reidsville,NC
540696,Dr.,Luke,Y,Craft,M,luke.craft@apple.com,Isidro Craft,Lorna Craft,7/26/2013,4.01,114661,Harned,KY
870351,Mr.,Ronny,C,Long,M,ronny.long@microsoft.com,Randal Long,Dionne Long,11/25/2009,7.68,115908,Thompson,IA
360498,Ms.,Jeannine,E,Vaughn,F,jeannine.vaughn@aol.com,Rodrick Vaughn,Lora Vaughn,4/29/2014,3.25,153407,Bingham,ME
397164,Mrs.,Silvia,F,Huff,F,silvia.huff@gmail.com,Tanner Huff,Justine Huff,1/28/2009,8.5,67189,Fort Worth,TX
488068,Mrs.,Margo,K,Hoffman,F,margo.hoffman@gmail.com,Chuck Hoffman,Gina Hoffman,12/21/2009,7.61,117004,Crouseville,ME
890432,Mrs.,Kimberly,K,Summers,F,kimberly.summers@msn.com,Brice Summers,Robert Summers,4/30/2006,11.25,184073,Carter,KY
935890,Hon.,Jodie,I,Mckinney,F,jodie.mckinney@bp.com,Clifton Mckinney,Juliette Mckinney,12/24/2016,0.59,83325,Miston,TN
541867,Ms.,Lorrie,V,Leblanc,F,lorrie.leblanc@gmail.com,Jimmy Leblanc,Casey Leblanc,2/13/1993,24.47,74192,San Bernardino,CA
885774,Dr.,Miles,Q,Giles,M,miles.giles@yahoo.com,Fredrick Giles,Emma Giles,2/12/2007,10.46,105720,Indianapolis,IN
979649,Mr.,Jamar,Q,Castaneda,M,jamar.castaneda@yahoo.com,Normand Castaneda,Robyn Castaneda,5/22/2006,11.19,68745,Wilmington,DE
599012,Mrs.,Amber,Z,Warner,F,amber.warner@hotmail.com,Rodney Warner,Thelma Warner,8/6/2016,0.98,116847,Darien,GA
204626,Prof.,Sterling,X,Patel,M,sterling.patel@aol.com,Randolph Patel,Christie Patel,11/11/2001,15.72,151009,Burton,WA
830006,Ms.,Enid,M,Pearson,F,enid.pearson@cox.net,Jerome Pearson,Florine Pearson,4/24/2006,11.27,183123,Brick,NJ
127205,Mrs.,Annmarie,C,Frye,F,annmarie.frye@charter.net,Rickey Frye,Nannie Frye,7/14/2013,4.04,72981,Smithville,IN
215589,Ms.,Molly,X,Roach,F,molly.roach@gmail.com,Amado Roach,Louella Roach,10/1/2005,11.83,74803,Fairwater,WI
621606,Mr.,Rogelio,P,Poole,M,rogelio.poole@exxonmobil.com,Randall Poole,Lilia Poole,7/27/2014,3.01,85147,Vici,OK
223379,Dr.,Mathew,P,Duke,M,mathew.duke@rediffmail.com,Chang Duke,Ebony Duke,9/6/2015,1.89,196685,Ramona,KS
236366,Mr.,Lewis,Q,Ayala,M,lewis.ayala@gmail.com,Isaiah Ayala,Valerie Ayala,6/15/2016,1.12,144369,Lexington,NC
798043,Ms.,Claudette,B,Walter,F,claudette.walter@outlook.com,Edgardo Walter,Mai Walter,8/4/2012,4.98,44430,Albany,NY
811092,Ms.,Tracie,B,Delaney,F,tracie.delaney@hotmail.com,Raphael Delaney,Francis Delaney,5/19/2011,6.2,144899,The Villages,FL
288820,Mr.,Eric,N,Mccullough,M,eric.mccullough@gmail.com,Nathan Mccullough,Delia Mccullough,3/20/1997,20.37,151530,Lafayette,OH
138351,Mr.,Nestor,J,Carney,M,nestor.carney@gmail.com,Walker Carney,Ava Carney,12/4/1996,20.66,77526,Warsaw,MO
130501,Drs.,Mitzi,P,Mueller,F,mitzi.mueller@hotmail.com,Blair Mueller,Whitney Mueller,4/10/2010,7.3,91870,Rockland,DE
587373,Drs.,Lillian,J,Atkinson,F,lillian.atkinson@aol.com,Mario Atkinson,Keisha Atkinson,12/26/2016,0.59,181837,Clipper Mills,CA
750124,Mr.,Barry,A,Garner,M,barry.garner@gmail.com,Bryan Garner,Corrine Garner,1/26/2014,3.5,182944,Donaldson,AR
495105,Mrs.,Coleen,V,Morris,F,coleen.morris@gmail.com,Hal Morris,Deann Morris,2/2/2017,0.48,76605,Holmes,PA
282678,Hon.,Marci,O,Alvarado,F,marci.alvarado@gmail.com,Felix Alvarado,Ronda Alvarado,9/2/2007,9.91,174673,Bowling Green,SC
241302,Mr.,Monty,R,Lancaster,M,monty.lancaster@walmart.com,Johnie Lancaster,Elise Lancaster,8/7/1985,31.99,53313,Sedley,VA
790290,Mr.,Norris,R,Adams,M,norris.adams@yahoo.com,Parker Adams,Socorro Adams,4/8/2016,1.3,88865,Georgetown,PA
924304,Mrs.,Elvira,D,Byrd,F,elvira.byrd@gmail.com,Wilford Byrd,Nadia Byrd,4/19/2011,6.28,77787,Louisville,KY
234880,Mr.,Keven,E,Logan,M,keven.logan@gmail.com,Douglas Logan,Felicia Logan,5/10/2012,5.22,94291,Philadelphia,PA
443072,Mr.,Rosendo,R,Rasmussen,M,rosendo.rasmussen@earthlink.net,Gregg Rasmussen,Lesley Rasmussen,4/29/2001,16.26,84964,Ripley,CA
232070,Mrs.,Carly,R,Leach,F,carly.leach@cox.net,Mary Leach,Sondra Leach,12/20/2013,3.61,182390,Oakland,MI
902132,Mrs.,Colleen,N,Bray,F,colleen.bray@hotmail.com,Terrell Bray,Erma Bray,7/29/2014,3.0,71784,Jacksonville,FL
280781,Mrs.,Ollie,G,William,F,ollie.william@verizon.net,Bennie William,Debora William,9/14/2007,9.88,128589,Gillett,TX
589440,Prof.,Hilario,B,Vang,M,hilario.vang@gmail.com,Sergio Vang,Latisha Vang,4/12/2011,6.3,133205,Ridge,NY
940754,Ms.,Nadine,X,Blanchard,F,nadine.blanchard@exxonmobil.com,Vernon Blanchard,Concetta Blanchard,10/29/2001,15.76,104269,Los Molinos,CA
888277,Prof.,Wm,C,Carroll,M,wm.carroll@gmail.com,Patrick Carroll,Shawna Carroll,1/17/2017,0.53,146342,Unionville,NY
